"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000287608",5.71294069974468,-0.837317445510673,0.699287329284823,-1.19738684006618,0.231155810611196,0.620899999225489
"ENSG00000198346",75.1096357991629,-0.187406196057182,0.204997085591229,-0.914189562825672,0.360617247458258,0.734095507943066
"ENSG00000250731",56.5921783802069,-0.343432296128251,0.229545567665122,-1.49613995870866,0.134617186875741,0.506227100275934
"ENSG00000269608",750.906827894563,0.283697371390745,0.22591061090764,1.25579480419683,0.209190375905408,0.59823157136292
"ENSG00000079313",375.177291111823,-0.242947919823502,0.142550183403607,-1.70429749034862,0.0883255236042253,0.41012125746718
"ENSG00000129911",442.374903546253,0.201891694970586,0.132618609432147,1.52234815185483,0.12792186882251,0.502634746834837
"ENSG00000129968",1039.82897752776,0.0693349623787002,0.134749564209327,0.514546839431643,0.606869721387917,0.862185247830034
"ENSG00000213638",13.0960298826843,-0.342738761854483,0.446391010883883,-0.76779942583485,0.442606355692412,0.782914610591804
"ENSG00000269244",127.284853502684,-0.151568208400814,0.229871303480647,-0.659361156028661,0.509663879568207,0.813697927461717
"ENSG00000130332",284.851824932737,-0.239288759076578,0.155536384340671,-1.53847448679573,0.123932641999153,0.497328871283671
"ENSG00000099800",422.356957148228,-0.216524822085957,0.154466849206376,-1.40175593144046,0.160988142194717,0.537174088527873
"ENSG00000176619",2379.1473452162,-1.02254975859789,0.274759446358517,-3.72161820876441,0.000197950161513739,0.0057976556920274
"ENSG00000142409",274.739826846428,-0.0961702147176827,0.19133947331833,-0.502615655044086,0.615234520483676,0.863974657886164
"ENSG00000167685",213.219089145699,0.122741818042254,0.148756189093918,0.825120748184536,0.409303041367099,0.766198673648846
"ENSG00000099797",584.833519091976,-0.221253377813491,0.155456519194874,-1.42324927226845,0.154663906679714,0.530524573012669
"ENSG00000099795",518.591099671354,-0.0374393967632616,0.127346104656563,-0.293997188718344,0.768760051574375,0.924089627898795
"ENSG00000243488",18.2405480490409,0.275480030662442,0.599980098110168,0.459148614312635,0.646127448223112,0.876371879720656
"ENSG00000105429",1350.31711815929,0.543116717563078,0.154431688377123,3.51687353334366,0.000436661778252984,0.0107424307803713
"ENSG00000269374",14.1935966033443,0.304219801546285,0.438074141091949,0.694448206388039,0.487401171197932,0.809468874556759
"ENSG00000079385",12.5530280785425,0.795444504284854,0.823831583685189,0.965542618221369,0.334273100436025,0.715311869602172
"ENSG00000076924",423.422371255599,-0.349358661136267,0.133539907113498,-2.61613676905841,0.00889309278484256,0.0942060472593079
"ENSG00000269228",2675.86428512063,-0.239738329806501,0.156163333227588,-1.53517682321184,0.124740399757296,0.497328871283671
"ENSG00000181029",37.0473138904208,-0.057800304821425,0.266602701416468,-0.216803147583765,0.828361758884357,0.951535484215315
"ENSG00000242636",703.7749668078,-0.208698313250346,0.152078944511728,-1.37230248355815,0.169969292821469,0.551947191827501
"ENSG00000269763",126.590613051449,-0.287326157191895,0.195690457599122,-1.46826861522544,0.142031272529699,0.512591535693678
"ENSG00000183248",4.32043361511064,1.6845473764448,0.825902981218021,2.03964317208357,0.0413858787929558,0.261538146894903
"ENSG00000269153",211.214903264112,-0.0786335145222027,0.209250598816558,-0.375786329725813,0.707075751499586,0.898145429135837
"ENSG00000171017",16.7594328026733,0.419482199782139,0.478056423132535,0.877474246728911,0.380229100951721,0.749144787515487
"ENSG00000076984",332.586403110233,0.0316842600570393,0.174930166886236,0.181125191961,0.856269311294131,0.95939875670376
"ENSG00000178531",166.217738187559,1.01378993496079,0.2559085638823,3.96153188303249,7.44704354705453e-05,0.00298469666372738
"ENSG00000104980",349.073760712183,-0.20543570354387,0.145711310128619,-1.4098816582085,0.158574629432376,0.53327660042116
"ENSG00000005206",380.678666800766,0.23256696961825,0.155080595992444,1.49965228164058,0.133704497321327,0.506227100275934
"ENSG00000268731",59.0787790971553,0.279831329750535,0.236838208231116,1.18152949999294,0.237392441490824,0.62593559844407
"ENSG00000196268",80.4870092867039,0.47367832501988,0.193783361720977,2.44437045994647,0.014510518012319,0.130766384217526
"ENSG00000268658",5.34080158185911,-0.568286749368887,0.854530302808381,-0.665028200288784,0.506032456187168,0.813697927461717
"ENSG00000090659",61.5422612936742,-0.14350758889497,0.267711645085529,-0.536052844653515,0.591922028879225,0.854816877929783
"ENSG00000104883",14.2494885736014,0.546810646903866,0.497145511708042,1.09990060058109,0.271375433020069,0.65509345479661
"ENSG00000198816",178.30042442982,-0.089172516024238,0.167868017659317,-0.531206106247175,0.595275962002939,0.856572464746526
"ENSG00000090674",256.604873513513,0.580063634684374,0.268006693856655,2.16436248788108,0.0304365404100735,0.216368497515676
"ENSG00000032444",875.750257773108,0.12243394261757,0.170562015753194,0.717826545827962,0.472864243329785,0.806412826710942
"ENSG00000011304",3413.50578348775,-0.5710195547123,0.125383224234987,-4.55419421694026,5.2586755647191e-06,0.000393870221178001
"ENSG00000142541",13442.2750217633,-0.152354013364669,0.151283458450681,-1.00707648360866,0.313898021106342,0.697924132205122
"ENSG00000213290",5497.05368780863,0.534515489729455,0.174826292665414,3.05740905203785,0.00223259379742967,0.0400028276880633
"ENSG00000188033",28.9404416184263,0.294866443901074,0.304465180288645,0.968473451123471,0.33280797185955,0.713896536819851
"ENSG00000173875",359.715041993412,-0.0526357663353996,0.185549783780259,-0.28367463040396,0.776659738386428,0.927727671813749
"ENSG00000123154",25.4195438668806,0.0750454242976037,0.417632674684047,0.179692415959498,0.857394047718306,0.95939875670376
"ENSG00000285589",11.1250773009278,-0.166675441623192,0.466981943045835,-0.356920527881809,0.721151301466875,0.902567216196209
"ENSG00000132004",70.5695615302346,-0.207467075567955,0.267543857382216,-0.775450715250642,0.438073377231099,0.780334214646742
"ENSG00000123144",1320.36317011245,-0.102100009309495,0.108869662158851,-0.937818739260175,0.34833756915236,0.725582157349254
"ENSG00000198356",750.245874174566,0.032385334745827,0.122438760731674,0.264502307539684,0.79139288695032,0.935785222690479
"ENSG00000171223",497.511136237788,-0.0366107041540633,0.167939891957612,-0.217998854990951,0.827430003558161,0.951535484215315
"ENSG00000167815",903.00896823506,0.223118522255086,0.242053143004536,0.92177494365733,0.356645979686682,0.731858691598471
"ENSG00000240616",8757.16137478636,-0.291912234268716,0.161134505237885,-1.81160598617759,0.0700470993318685,0.354424359742311
"ENSG00000095066",135.101336056008,0.268044068515791,0.183900785991662,1.45754716093462,0.144965403070841,0.516936964789745
"ENSG00000074181",2323.68167461129,-0.031991596862208,0.384176507420177,-0.0832731732531957,0.933634330833331,0.980372460883064
"ENSG00000273218",8.1009150466434,-0.225874724078179,0.535149943991898,-0.422077450654837,0.672968486326499,0.880942977113107
"ENSG00000160410",499.904145928862,-0.254223499637231,0.128836766763937,-1.97322166663058,0.0484703129968545,0.292937645611942
"ENSG00000090006",944.432479395985,-0.478098127707465,0.314751813527262,-1.51896861959162,0.128770394973201,0.502913654177554
"ENSG00000105245",742.542835154807,0.100655587342446,0.143130293947308,0.703244467446571,0.481903411684095,0.809468874556759
"ENSG00000123815",167.418599966989,-0.0388283722852712,0.203723650293896,-0.190593346571479,0.848844203305794,0.958999472224276
"ENSG00000130313",517.606107915945,-0.0447220487923633,0.178520201221094,-0.250515339364736,0.802188843719648,0.937858574190737
"ENSG00000243771",677.539352008376,-0.214972939075935,0.159397171366607,-1.34866219540061,0.177445493591918,0.565375495272995
"ENSG00000142444",125.171627686775,-0.0464706070158536,0.181602387885003,-0.255892048320864,0.7980341947805,0.937248213785361
"ENSG00000104964",1850.39734100042,0.197578820841147,0.135791953309063,1.45501125822571,0.145666144760214,0.516936964789745
"ENSG00000280194",4.45643685725744,1.26273779098479,0.798101938427316,1.58217607323828,0.113609380921895,0.478174563266375
"ENSG00000132005",163.618642686794,-0.098477299509715,0.188160279344264,-0.523369224646706,0.60071733631006,0.859053993615231
"ENSG00000104998",76.8856636726875,-0.275599528549042,0.339462747852952,-0.811869727362326,0.416866386710297,0.770835755352918
"ENSG00000187867",4.99759108350338,-0.504024908624438,0.925176798649464,-0.544787665838781,0.585899562680828,0.853083206465488
"ENSG00000228887",2909.42010802746,-0.21556450969447,0.116854092094837,-1.8447322282862,0.0650765002674154,0.343309873596875
"ENSG00000105011",188.241737975453,-1.94201601807677,0.469465882801981,-4.13664994458374,3.52413099872861e-05,0.00157860338560696
"ENSG00000105669",812.838816505028,0.0203387630748526,0.131030490939802,0.15522160474997,0.876646616582729,0.963221937990647
"ENSG00000105671",446.892110014551,-0.0626318031710384,0.159107397262234,-0.393644822608789,0.693843283913437,0.895504073228253
"ENSG00000051128",510.256812330352,-0.0374184856431911,0.223090775554998,-0.167727623655001,0.86679756350911,0.95939875670376
"ENSG00000105329",3814.77596651464,-0.0999557442417575,0.228740302991805,-0.436983526446315,0.66212329508436,0.878749986166236
"ENSG00000130175",5126.19675906387,0.0998880241370791,0.147917086946039,0.675297399370224,0.499486835868867,0.809468874556759
"ENSG00000141933",46.8433866526974,-0.091095828431676,0.399743804505905,-0.227885529193562,0.819735232792619,0.947778482452116
"ENSG00000099804",561.338613218287,0.29047224155042,0.158155268790425,1.83662702970289,0.0662649742208695,0.344442169755578
"ENSG00000176490",105.722452710448,0.862611060790218,0.970040372158888,0.889252741997141,0.373867263266244,0.742623617229828
"ENSG00000261342",10.9168874843672,0.867226957319075,0.510801012264338,1.69777846264386,0.0895495823052952,0.413284890457468
"ENSG00000141873",183.069833871437,0.0773248835155773,0.18253796725237,0.423609864180589,0.671850360238859,0.880942977113107
"ENSG00000104969",996.322037612422,-0.244246392972106,0.12602314226539,-1.93810746646637,0.0526101127249562,0.303504551818592
"ENSG00000172009",636.66920008843,-0.406126120102204,0.152007867704001,-2.67174407638581,0.00754581736184242,0.0856915908851315
"ENSG00000172006",30.8711743904929,0.167054030899732,0.34358409049582,0.486210029860986,0.626818260822666,0.867858373848109
"ENSG00000186300",60.4714928035745,0.0565985691164016,0.242557692851125,0.233340647542934,0.815496897426896,0.945692550365948
"ENSG00000172000",17.8251563680527,0.893838693224451,0.787069861175152,1.1356535643353,0.256101581819363,0.643634833516319
"ENSG00000267398",929.127888777261,-0.141331118807651,0.142051351496109,-0.99492977236139,0.319770421538438,0.700734319428836
"ENSG00000079999",690.658839913636,-0.119285462802091,0.122678730169818,-0.972340214452573,0.330881323853546,0.711768723487217
"ENSG00000130734",104.389922410795,-0.203834470431522,0.284778286654589,-0.715765491906183,0.474136163570935,0.806412826710942
"ENSG00000129347",299.390849920877,-0.227847508072715,0.151045551737391,-1.50846883904832,0.131434576096861,0.505831217062076
"ENSG00000129355",103.654956452604,-0.43724529387909,0.24706016755103,-1.76979275215936,0.0767616717244891,0.373508070403824
"ENSG00000129354",5.66436508231098,1.35980656862655,0.976273619492638,1.39285395147032,0.163663959753474,0.541870023270741
"ENSG00000271010",72.7195204371351,-0.724538081064689,0.218134208787044,-3.32152432712664,0.000895271775133517,0.0189374849101159
"ENSG00000129353",2999.48166023005,0.407521810324366,0.286573730642583,1.42204873213809,0.155012104393065,0.530524573012669
"ENSG00000213339",230.872740511167,0.00988241327328903,0.176608754143266,0.0559565312672575,0.955376435895293,0.983826383380404
"ENSG00000099203",116.822207174192,0.266744057267173,0.198566176207715,1.34335092895246,0.179158368305457,0.567994166587136
"ENSG00000267544",97.811174162926,-0.35650866652259,0.225178310094236,-1.58322827084631,0.11336944501092,0.478174563266375
"ENSG00000130844",129.780633543427,-0.418044632194058,0.174693950800767,-2.39301149397454,0.0167107175814074,0.144604675434565
"ENSG00000105723",408.973985711436,-0.0301245471273791,0.131153535510899,-0.229689173151384,0.818333308577366,0.947052909546602
"ENSG00000105732",179.636485707721,-0.112220614613617,0.189482433000665,-0.59224811945086,0.553684451272497,0.834062282576114
"ENSG00000160570",198.018782909873,0.409944861277318,0.187621690426796,2.18495452388681,0.028892181125016,0.209537104063806
"ENSG00000241226",6.8054112979161,-0.220973772516832,0.63799921524983,-0.346354301439544,0.729076464287313,0.902750776511852
"ENSG00000010310",10.9440410271656,0.874822229896895,0.499911149240404,1.74995542953214,0.0801260048685081,0.383748130235025
"ENSG00000011478",302.451480847805,0.965142014849196,0.269588496446376,3.58005637321834,0.000343520089581157,0.0088674762107136
"ENSG00000177051",109.144184261076,-0.26605304540767,0.182982074329732,-1.45398420245387,0.145950686053572,0.516936964789745
"ENSG00000279407",7.53750367248851,-0.0477418505784046,0.598204719126837,-0.0798085488995982,0.936389524976804,0.980826166808578
"ENSG00000197961",218.175927969587,0.00580174753984689,0.187187805621588,0.03099426012598,0.975274117231157,0.98956860795673
"ENSG00000197256",1973.91779621228,-0.332460372120693,0.163574844408991,-2.03246638150199,0.042106463833781,0.264992332309291
"ENSG00000167483",24.7493098206705,0.075704525570568,0.343737910595935,0.220239092741676,0.82568495237791,0.9512240412039
"ENSG00000283632",7.63028101050689,-0.303012722131129,0.99315482059249,-0.305101194545236,0.760289081435803,0.920754349583272
"ENSG00000126457",1494.5917939238,-0.314296860622621,0.107381520359735,-2.92691758851714,0.00342339580952676,0.0503797909812206
"ENSG00000079462",63.5218692661406,-1.06114169000527,0.229986959312473,-4.61392112482143,3.95142430213271e-06,0.000316737853270953
"ENSG00000167635",881.891645406774,-0.199941540992602,0.132394422406697,-1.51019610462448,0.130993392372954,0.505831217062076
"ENSG00000105287",372.674465212269,0.172396858531485,0.246334423234459,0.699848832606716,0.484021714667109,0.809468874556759
"ENSG00000142233",3.48270972073142,0.877565287661814,0.8454020714903,1.03804487504368,0.299249163527922,0.68431903311265
"ENSG00000104814",5.5030142107281,0.371406678998414,0.65329047474285,0.568516905354557,0.569684029928312,0.847717645854199
"ENSG00000178982",984.019068059211,-0.199621140698852,0.10267518379892,-1.94420047097059,0.0518712810259058,0.301526568711659
"ENSG00000125746",318.702599560234,0.0668035974483404,0.140220780034814,0.476417243091606,0.633777152637392,0.868805223642437
"ENSG00000011451",1552.19998624147,0.201659304955742,0.168348419955558,1.19786871185947,0.230968132072951,0.620899999225489
"ENSG00000160953",445.291748189279,-0.176921287638335,0.142017860567887,-1.24576786983609,0.212849628595992,0.59823157136292
"ENSG00000115255",54.5902907236536,0.866131456898606,0.356046334418673,2.43263691595861,0.0149893232580553,0.134286701894225
"ENSG00000141867",927.450977837115,-0.143513797399969,0.21498093548387,-0.667565228874616,0.504411159277605,0.813697927461717
"ENSG00000104915",371.414794091269,-0.167137879031309,0.186828452874766,-0.894606129096104,0.370997674285017,0.740536642118062
"ENSG00000213253",2923.23127008245,-0.35950428938524,0.152462571295667,-2.35798390601758,0.0183744895528564,0.15137479866812
"ENSG00000179218",20071.4234362027,0.128343562500675,0.145361151347398,0.882928907146224,0.377274683989739,0.745252067077008
"ENSG00000130303",120.628887169435,2.78286695959421,1.40266036081243,1.98399201784126,0.0472567297814442,0.289044174526665
"ENSG00000282851",4.50858105544171,1.39132597007641,0.868052740946397,1.60281271453565,0.108976008883189,0.474201318654561
"ENSG00000254503",162.825437031226,-1.38759569486922,0.223411902250846,-6.21093003948927,5.26719214825317e-10,4.88754746405448e-07
"ENSG00000188051",3.72256687909008,2.63408742162414,0.965553229466677,2.728060288379,0.00637079632351627,0.0759349494305634
"ENSG00000105538",31.6060376562441,-0.847245301989268,1.18445905004614,-0.715301471972596,0.474422779207488,0.806412826710942
"ENSG00000156413",5.71360097651412,0.260842052256052,0.611522157133451,0.426545545755473,0.669710367416551,0.880942977113107
"ENSG00000099866",4.83636207341561,2.05963324313307,0.786772981221663,2.61782406398218,0.00884924176484471,0.0942060472593079
"ENSG00000172270",7089.59940069623,0.269678900421806,0.0921128917617562,2.92769986115854,0.00341479510620799,0.0503797909812206
"ENSG00000105464",234.360970946379,0.462589932708105,0.683428698947606,0.676866414039145,0.498490715282122,0.809468874556759
"ENSG00000006638",61.3728752611829,0.286668808551058,0.309178396885704,0.927195468501741,0.353825055190264,0.731174435623843
"ENSG00000105298",277.800920926581,-0.0385641543100031,0.145202436060209,-0.265588893384766,0.790555840283591,0.935785222690479
"ENSG00000186111",1815.90952058051,0.714399196878442,0.150110368549804,4.75915956892355,1.9440070696829e-06,0.000164484598173726
"ENSG00000105127",331.889143987006,-0.161705036366191,0.120553300979741,-1.34135718434924,0.179804511687739,0.568137492324537
"ENSG00000089351",733.543874485886,0.260922049532913,0.211303478603424,1.23482136336531,0.216896994715455,0.602968223405394
"ENSG00000087903",112.799938612141,0.203680205061567,0.268237214430613,0.759328661736661,0.447655976198406,0.787274886547543
"ENSG00000267589",827.146731803657,-0.179570179091941,0.144142521361852,-1.24578214253068,0.212844387245424,0.59823157136292
"ENSG00000125652",168.072905459186,0.142596296126094,0.162852356659637,0.875617025451598,0.381238266623319,0.749194683957825
"ENSG00000125651",1207.21957407761,-0.171389165234174,0.142955413180125,-1.19889944299082,0.230567048372908,0.620899999225489
"ENSG00000125648",610.797142037627,0.739049605306598,0.283065151691424,2.61088163233973,0.00903091457640115,0.0942060472593079
"ENSG00000142449",95.1837819117151,-0.0417253992669348,0.434407611409694,-0.0960512619277823,0.923479859601843,0.977013597862804
"ENSG00000011243",334.39359779054,0.332756802408247,0.17825182302613,1.86677923826601,0.0619324229691203,0.33452835121649
"ENSG00000104957",199.616182452851,-0.0418341679594594,0.193065081482792,-0.216684278887522,0.828454400570917,0.951535484215315
"ENSG00000037757",151.946407857962,-0.257069795596698,0.257289110543216,-0.999147593358869,0.317723198583194,0.700734319428836
"ENSG00000104979",722.107931534447,-0.126924758254181,0.100363015134975,-1.26465668736122,0.205994422669934,0.59823157136292
"ENSG00000132024",394.080202173843,-0.0306544391199876,0.226872412034651,-0.135117526388822,0.892518953197772,0.967557514937014
"ENSG00000167645",810.286516948021,0.267615973995529,0.224455014747016,1.19229224750073,0.233146673262821,0.625127352063931
"ENSG00000174951",10.2005025433347,-0.338373754198433,0.454437723216016,-0.744598735782302,0.456514332428176,0.792725427762144
"ENSG00000104907",384.058921120238,-0.0961176727419967,0.131719952929195,-0.729712322275609,0.465566047460398,0.801194452296255
"ENSG00000105270",757.93923056638,0.704036564865035,0.216454892315838,3.25257866584853,0.00114362934982504,0.0229177302603096
"ENSG00000161277",52.6778797719974,0.517584186091743,0.281351440006044,1.83963581661649,0.0658217223179826,0.343309873596875
"ENSG00000105258",38.9007031965637,-0.345287194091204,0.358105221962848,-0.964205973313136,0.334942670219732,0.715452576079456
"ENSG00000105254",778.442728017722,-0.0867546927847829,0.163431140734893,-0.530833306276131,0.595534297646669,0.856572464746526
"ENSG00000126247",6208.54981366628,0.00268069989400597,0.134014649016926,0.0200030363372246,0.984040950404158,0.993377227688573
"ENSG00000204604",159.437092131993,0.0254716624014647,0.241167498099755,0.105618139269035,0.915885332195836,0.975904636262966
"ENSG00000075702",141.860366396894,-1.8479100226996,0.479362708752793,-3.85493070061185,0.000115762415803895,0.00410014323882169
"ENSG00000170906",341.105137050044,0.0897952696474621,0.119040736530877,0.754323874870942,0.450654769661726,0.789804657065399
"ENSG00000105618",382.432441474705,-0.275242323116558,0.121436217929217,-2.2665587566058,0.0234171939868968,0.181120884018587
"ENSG00000105617",81.7669038142778,-0.466751115601225,0.256988033121453,-1.81623677154118,0.0693340596546917,0.354348231054012
"ENSG00000167608",6.88180309724019,0.153243958756675,0.78589400255758,0.194993164800806,0.845398298615784,0.958999472224276
"ENSG00000125505",2670.69853667873,0.5164660264052,0.395237020934864,1.30672482345806,0.191306184877542,0.584930636288218
"ENSG00000170892",417.789088818979,0.218801181087635,0.133104374749336,1.64383162837197,0.100210986207444,0.451542402348926
"ENSG00000170889",2520.78037846927,-0.377518728685907,0.12684949822545,-2.97611527019951,0.00291925112747446,0.0458352522385939
"ENSG00000240296",777.846576098505,0.161719504191495,0.166777186526902,0.969674015728816,0.332209006406027,0.713616807836925
"ENSG00000104880",496.099337185142,-0.102761775383301,0.12261007001517,-0.838118560494967,0.401964119765222,0.763349848091111
"ENSG00000099785",240.110058468804,0.680663776468617,0.182221041884126,3.73537418857176,0.000187436270684645,0.00570930880505429
"ENSG00000189144",167.886603951683,0.0770223756172133,0.15074722513869,0.510937269633662,0.609394982923143,0.862230908229057
"ENSG00000257103",1121.1531989302,-0.243037180378894,0.113680730990746,-2.13789248415969,0.0325254703925621,0.225164960944873
"ENSG00000188368",8.52497417331045,0.28164716631096,0.541849246449219,0.519788793943363,0.603210790635597,0.860900652584559
"ENSG00000188321",96.3395724519351,0.0442100217987692,0.179798424069685,0.24588659231871,0.805770023038977,0.940373751025565
"ENSG00000125743",1208.87857375219,-0.232611635121339,0.124322539812311,-1.87103348654645,0.0613404396901291,0.333648177314524
"ENSG00000237521",39.97926626653,0.351648924799276,0.318389562035147,1.10446122213158,0.26939311600138,0.65509345479661
"ENSG00000094661",9.49483718110266,0.194544155551901,0.510860297433825,0.380816744869671,0.703339233238523,0.898049923545984
"ENSG00000186723",13.7615723840369,0.125043020159867,0.395602087226889,0.316082811990198,0.751939652508906,0.916520331039621
"ENSG00000105619",143.813215688965,-0.0218897015129732,0.228761891121459,-0.0956877100712158,0.923768602050189,0.977013597862804
"ENSG00000130202",1255.57332012159,0.433831618538009,0.194573048269994,2.22965936133156,0.0257700657339653,0.191452732257703
"ENSG00000130204",808.271315041762,-0.358184893026409,0.182080620675909,-1.9671774607137,0.0491627555410175,0.294782979090432
"ENSG00000130203",12.5428867896319,-0.331169642995736,0.694499827006194,-0.476846257000986,0.633471603969981,0.868805223642437
"ENSG00000280087",5.98799567991104,-0.575531446109277,0.661979363342778,-0.869409951396419,0.384622941957474,0.751123865705454
"ENSG00000104853",2245.13569141365,0.486368997211098,0.166147095092016,2.92733975843355,0.00341875181239358,0.0503797909812206
"ENSG00000234750",6267.03602927779,-0.436650746873689,0.16814062571843,-2.59693780136699,0.00940589545454416,0.0962774180653006
"ENSG00000188868",34.9209568751028,0.551877118891631,0.37480907434764,1.47242197871591,0.140906961621487,0.511753186947354
"ENSG00000198342",29.3748305236464,0.0805017005548511,0.34129923491704,0.235868388554749,0.813534798504539,0.945090387583839
"ENSG00000231361",874.054089001446,-0.287578420417697,0.160139445498602,-1.79580002617286,0.0725263265852989,0.363347353254639
"ENSG00000196466",17.6431885235588,-0.477593545613393,0.379967761737857,-1.25693175502318,0.208778348618483,0.59823157136292
"ENSG00000180855",15.8295900492057,-0.0214207289309524,0.383040974265039,-0.0559228134067211,0.955403296795546,0.983826383380404
"ENSG00000235686",543.26551549077,-0.224561353696163,0.177122198849736,-1.26783291509763,0.204857625055965,0.59823157136292
"ENSG00000237589",337.512777646502,-0.34144201130941,0.176999224525565,-1.92905936296966,0.0537234930840865,0.308758037611562
"ENSG00000229000",1209.63381374534,-0.114471877300296,0.153560572558151,-0.745450966959288,0.455999142593468,0.792725427762144
"ENSG00000126583",13.6922074531146,-0.47936729677152,0.461556109999985,-1.03858942907621,0.298995724172594,0.68431903311265
"ENSG00000105605",351.877463367456,-0.300554106765331,0.719473867133959,-0.417741519872841,0.676136112020017,0.880942977113107
"ENSG00000142408",453.055592814721,-0.290913915784321,0.440262281633112,-0.660774106528506,0.508757190741452,0.813697927461717
"ENSG00000130433",44.9020055729655,-0.601888376812898,0.33093447196836,-1.8187539461602,0.0689489774099037,0.353566641734961
"ENSG00000105643",125.796837354658,-0.452085833600071,0.209191111621274,-2.16111396940488,0.0306865367454932,0.216368497515676
"ENSG00000105325",593.622950706649,-0.168120129846775,0.143170398212972,-1.17426599314678,0.24028850005641,0.626605375881708
"ENSG00000064961",717.808044192043,-0.0885015517449949,0.142143459990153,-0.622621341503335,0.533533383413651,0.82730006187446
"ENSG00000179855",3.35921723635674,-0.935316719537527,0.818779049790074,-1.14233103518871,0.253316445635215,0.640422796482749
"ENSG00000007080",699.845124950295,-0.234026658147328,0.130004032560091,-1.8001492225955,0.0718370790950058,0.361082084031993
"ENSG00000183397",28.2745597450577,0.364245495110076,0.363133470337993,1.0030623031555,0.315830801561916,0.699305126006771
"ENSG00000105701",2654.63623714257,0.387211023389449,0.14111365128496,2.74396573161818,0.00607018742241588,0.0747819328180426
"ENSG00000105700",602.537905037569,-0.192365249155768,0.137190613223379,-1.40217500772121,0.160862992819812,0.537174088527873
"ENSG00000006016",1150.34243692441,-1.51183442696023,0.969897468708903,-1.55875695703458,0.119053915298322,0.490644699853811
"ENSG00000006015",314.629655261296,0.0826556997961061,0.194271171498025,0.42546559614969,0.670497296309306,0.880942977113107
"ENSG00000105696",147.998328715566,-0.425646732443318,0.932441216697981,-0.456486398092358,0.648040249722191,0.876371879720656
"ENSG00000198429",46.5542763302606,-0.333394648617006,0.392093222464927,-0.850294342047261,0.395161461436324,0.758538702526773
"ENSG00000196757",69.393695704323,-0.213106189596125,0.259222056106729,-0.822098986470438,0.411020562292257,0.766198673648846
"ENSG00000197054",7.44255744358953,-0.0727352124145162,0.602766408062996,-0.120668987922291,0.903953223513532,0.974670671255146
"ENSG00000219665",208.942516302395,-0.0612526223838,0.17610177853732,-0.347825120748676,0.727971522631971,0.902750776511852
"ENSG00000286132",14.4459587503476,-0.543357810984919,0.434956539000023,-1.24922322638053,0.211583439089931,0.59823157136292
"ENSG00000132010",3.82632004591182,0.375313371999548,0.734440121217862,0.511019702160601,0.60933726087346,0.862230908229057
"ENSG00000237273",420.850566739956,-0.0572868204790353,0.183331375360458,-0.31247690345638,0.754678113290657,0.918764801392223
"ENSG00000257591",3.56405180069032,-0.736201136753024,0.884174468277355,-0.832642383564152,0.405046447964955,0.763349848091111
"ENSG00000104892",32.7862782810218,-0.237709052336135,0.289935950520559,-0.819867463518565,0.412291666709303,0.7676286166238
"ENSG00000104881",152.091082856069,-0.303490568716993,0.490563835684174,-0.618656628639827,0.536142587701964,0.82730006187446
"ENSG00000117877",53.2273575506041,-0.103507110238888,0.321268721226042,-0.322182345806585,0.747314558031449,0.91345110102881
"ENSG00000104884",611.49795004561,0.234074021483943,0.16366414431887,1.43020954564056,0.152656886577794,0.528698536899016
"ENSG00000283236",3.61292365622738,1.16801740598868,0.83564782573947,1.39773882012449,0.162191512250612,0.53918062010321
"ENSG00000198093",52.2113351581461,-0.275310613927872,0.291956029026159,-0.942986568375351,0.345687773186546,0.724462603225683
"ENSG00000176024",41.767104364799,0.0149706945650682,0.322390916976355,0.0464364651010506,0.96296237290119,0.986939228754046
"ENSG00000256683",68.1883165862769,0.216232638675048,0.235249526344568,0.919162907721791,0.358010369153522,0.732862623952706
"ENSG00000170929",4.14985121114298,0.697578076686309,0.731018072069983,0.95425558319101,0.33995428529523,0.72001657734095
"ENSG00000130803",367.702614606374,0.164512675143375,0.116653810958123,1.41026404360191,0.158461731414532,0.53327660042116
"ENSG00000188000",6.97405576708588,0.16559026201824,0.596163955904201,0.277759600154104,0.781196905649834,0.930228997110787
"ENSG00000267418",581.143913475757,-0.0343184539857377,0.180293002261829,-0.19034823068673,0.849036261838223,0.958999472224276
"ENSG00000267775",14.2964331658799,0.0380471370807407,0.469218692912576,0.0810861494979476,0.935373440514342,0.980826166808578
"ENSG00000174667",3.76325994488652,-0.0298688777410302,0.760971868590116,-0.0392509617949077,0.968690303278295,0.988154944335461
"ENSG00000079432",1505.10670481592,0.300794710659674,0.115950896421232,2.5941559741542,0.00948234583702894,0.0962774180653006
"ENSG00000166289",89.2511909783582,-0.0347799916530074,0.542569267221897,-0.0641023990007588,0.948888691650619,0.983300968090332
"ENSG00000185385",74.648216599383,1.03630353867912,0.505929169518756,2.04831743476041,0.0405289057379521,0.257189680995421
"ENSG00000104936",329.756256174461,0.690280969372996,0.225258707855828,3.06439194268484,0.00218112951787047,0.0395459554251991
"ENSG00000269419",47.806391003673,0.119017284888394,0.26509040210126,0.448968668593788,0.653454258591639,0.877813358804774
"ENSG00000127511",832.026235100086,0.485927781459954,0.160955362886702,3.01902199929805,0.00253592116297884,0.0422901649377855
